2013-10-01,esercizi alberghieri,Paesi esteri,1825,8903
2013-10-01,esercizi extra-alberghieri,Italia,531,2648
2013-10-01,esercizi extra-alberghieri,Paesi esteri,532,6947
2013-11-01,esercizi alberghieri,Italia,8474,21354
2013-11-01,esercizi alberghieri,Paesi esteri,950,5316
2013-11-01,esercizi extra-alberghieri,Italia,570,2612
2013-11-01,esercizi extra-alberghieri,Paesi esteri,24,250
2013-12-01,esercizi alberghieri,Italia,9687,23652
2013-12-01,esercizi alberghieri,Paesi esteri,883,5838
2013-12-01,esercizi extra-alberghieri,Italia,550,2576
2013-12-01,esercizi extra-alberghieri,Paesi esteri,34,214
2014-01-01,esercizi alberghieri,Italia,7505,20436
2014-01-01,esercizi alberghieri,Paesi esteri,634,3814
2014-01-01,esercizi extra-alberghieri,Italia,428,2210
2014-01-01,esercizi extra-alberghieri,Paesi esteri,30,477
2014-02-01,esercizi alberghieri,Italia,8213,20191
2014-02-01,esercizi alberghieri,Paesi esteri,816,4294
2014-02-01,esercizi extra-alberghieri,Italia,227,2220
2014-02-01,esercizi extra-alberghieri,Paesi esteri,22,427
2014-03-01,esercizi alberghieri,Italia,8743,20571
2014-03-01,esercizi alberghieri,Paesi esteri,1142,6029
2014-03-01,esercizi extra-alberghieri,Italia,537,3210
2014-03-01,esercizi extra-alberghieri,Paesi esteri,57,585
2014-04-01,esercizi alberghieri,Italia,13249,33879
2014-04-01,esercizi alberghieri,Paesi esteri,2865,9309
2014-04-01,esercizi extra-alberghieri,Italia,2452,9328
2014-04-01,esercizi extra-alberghieri,Paesi esteri,499,1941
2014-05-01,esercizi alberghieri,Italia,16343,40914
2014-05-01,esercizi alberghieri,Paesi esteri,3896,17413
2014-05-01,esercizi extra-alberghieri,Italia,4609,12136
2014-05-01,esercizi extra-alberghieri,Paesi esteri,1751,10359
2014-06-01,esercizi alberghieri,Italia,41445,203059
2014-06-01,esercizi alberghieri,Paesi esteri,6013,42942
2014-06-01,esercizi extra-alberghieri,Italia,26809,192801
2014-06-01,esercizi extra-alberghieri,Paesi esteri,6681,48433
2014-07-01,esercizi alberghieri,Italia,61843,414652
2014-07-01,esercizi alberghieri,Paesi esteri,9547,66073
2014-07-01,esercizi extra-alberghieri,Italia,38727,424930
2014-07-01,esercizi extra-alberghieri,Paesi esteri,9047,85567
2014-08-01,esercizi alberghieri,Italia,83230,520828
2014-08-01,esercizi alberghieri,Paesi esteri,7003,44131
2014-08-01,esercizi extra-alberghieri,Italia,54969,571461
2014-08-01,esercizi extra-alberghieri,Paesi esteri,8753,71878
2014-09-01,esercizi alberghieri,Italia,19742,123361
2014-09-01,esercizi alberghieri,Paesi esteri,4827,37803
2014-09-01,esercizi extra-alberghieri,Italia,4894,78592
2014-09-01,esercizi extra-alberghieri,Paesi esteri,3685,40812
2014-10-01,esercizi alberghieri,Italia,9169,21975
2014-10-01,esercizi alberghieri,Paesi esteri,1791,7474
2014-10-01,esercizi extra-alberghieri,Italia,5479,36984
2014-10-01,esercizi extra-alberghieri,Paesi esteri,1393,11079
2014-11-01,esercizi alberghieri,Italia,7720,19421
2014-11-01,esercizi alberghieri,Paesi esteri,767,4040
2014-11-01,esercizi extra-alberghieri,Italia,2363,16362
2014-11-01,esercizi extra-alberghieri,Paesi esteri,239,1832
2014-12-01,esercizi alberghieri,Italia,8923,21469
2014-12-01,esercizi alberghieri,Paesi esteri,709,4104
2014-12-01,esercizi extra-alberghieri,Italia,5593,37705
2014-12-01,esercizi extra-alberghieri,Paesi esteri,564,4220
2015-01-01,esercizi alberghieri,Italia,7490,19192
2015-01-01,esercizi alberghieri,Paesi esteri,669,3991
2015-01-01,esercizi extra-alberghieri,Italia,572,3875
2015-01-01,esercizi extra-alberghieri,Paesi esteri,48,694
2015-02-01,esercizi alberghieri,Italia,8694,18018
2015-02-01,esercizi alberghieri,Paesi esteri,770,4311
2015-02-01,esercizi extra-alberghieri,Italia,683,3513
2015-02-01,esercizi extra-alberghieri,Paesi esteri,86,719
2015-03-01,esercizi alberghieri,Italia,8524,17520
2015-03-01,esercizi alberghieri,Paesi esteri,1140,4266
2015-03-01,esercizi extra-alberghieri,Italia,716,4565
2015-03-01,esercizi extra-alberghieri,Paesi esteri,96,838
2015-04-01,esercizi alberghieri,Italia,15719,31871
2015-04-01,esercizi alberghieri,Paesi esteri,2019,5695
2015-04-01,esercizi extra-alberghieri,Italia,2409,8106
2015-04-01,esercizi extra-alberghieri,Paesi esteri,396,1709
2015-05-01,esercizi alberghieri,Italia,27701,58550
2015-05-01,esercizi alberghieri,Paesi esteri,4043,16537
2015-05-01,esercizi extra-alberghieri,Italia,9350,34835
2015-05-01,esercizi extra-alberghieri,Paesi esteri,4073,22315
2015-06-01,esercizi alberghieri,Italia,50454,233088
2015-06-01,esercizi alberghieri,Paesi esteri,7036,43416
2015-06-01,esercizi extra-alberghieri,Italia,25849,193448
2015-06-01,esercizi extra-alberghieri,Paesi esteri,5605,41822
2015-07-01,esercizi alberghieri,Italia,69127,442655
2015-07-01,esercizi alberghieri,Paesi esteri,10048,69373
2015-07-01,esercizi extra-alberghieri,Italia,39584,415356
2015-07-01,esercizi extra-alberghieri,Paesi esteri,9290,86290
2015-08-01,esercizi alberghieri,Italia,89973,560733
2015-08-01,esercizi alberghieri,Paesi esteri,7289,45414
2015-08-01,esercizi extra-alberghieri,Italia,54962,547945
2015-08-01,esercizi extra-alberghieri,Paesi esteri,8569,71498
2015-09-01,esercizi alberghieri,Italia,23404,136492
2015-09-01,esercizi alberghieri,Paesi esteri,5634,37620
2015-09-01,esercizi extra-alberghieri,Italia,5772,87902
2015-09-01,esercizi extra-alberghieri,Paesi esteri,3224,36471
2015-10-01,esercizi alberghieri,Italia,10804,21956
2015-10-01,esercizi alberghieri,Paesi esteri,1764,6207
2015-10-01,esercizi extra-alberghieri,Italia,945,5270
2015-10-01,esercizi extra-alberghieri,Paesi esteri,714,5321
2015-11-01,esercizi alberghieri,Italia,8192,17254
2015-11-01,esercizi alberghieri,Paesi esteri,894,3953
2015-11-01,esercizi extra-alberghieri,Italia,712,4586
2015-11-01,esercizi extra-alberghieri,Paesi esteri,131,703
2015-12-01,esercizi alberghieri,Italia,10557,19917
2015-12-01,esercizi alberghieri,Paesi esteri,734,3336
2015-12-01,esercizi extra-alberghieri,Italia,1460,5061
2015-12-01,esercizi extra-alberghieri,Paesi esteri,74,629
2016-01-01,esercizi alberghieri,Italia,6824,18191
2016-01-01,esercizi alberghieri,Paesi esteri,734,3166
2016-01-01,esercizi extra-alberghieri,Italia,770,4391
2016-01-01,esercizi extra-alberghieri,Paesi esteri,51,417
2016-02-01,esercizi alberghieri,Italia,7402,14769
2016-02-01,esercizi alberghieri,Paesi esteri,905,4110
2016-02-01,esercizi extra-alberghieri,Italia,631,2882
2016-02-01,esercizi extra-alberghieri,Paesi esteri,56,377
2016-03-01,esercizi alberghieri,Italia,11473,24564
