2016-04-01,esercizi alberghieri,Italia,20004,32737
2016-04-01,esercizi alberghieri,Paesi esteri,3485,7593
2016-04-01,esercizi extra-alberghieri,Italia,1435,3574
2016-04-01,esercizi extra-alberghieri,Paesi esteri,297,1248
2016-05-01,esercizi alberghieri,Italia,23241,40057
2016-05-01,esercizi alberghieri,Paesi esteri,4493,11358
2016-05-01,esercizi extra-alberghieri,Italia,1377,3115
2016-05-01,esercizi extra-alberghieri,Paesi esteri,493,1999
2016-06-01,esercizi alberghieri,Italia,27942,81597
2016-06-01,esercizi alberghieri,Paesi esteri,6121,17674
2016-06-01,esercizi extra-alberghieri,Italia,2167,4177
2016-06-01,esercizi extra-alberghieri,Paesi esteri,654,2171
2016-07-01,esercizi alberghieri,Italia,37328,153636
2016-07-01,esercizi alberghieri,Paesi esteri,7186,27416
2016-07-01,esercizi extra-alberghieri,Italia,3269,6893
2016-07-01,esercizi extra-alberghieri,Paesi esteri,1283,5680
2016-08-01,esercizi alberghieri,Italia,39641,190006
2016-08-01,esercizi alberghieri,Paesi esteri,5427,20621
2016-08-01,esercizi extra-alberghieri,Italia,5099,14153
2016-08-01,esercizi extra-alberghieri,Paesi esteri,926,5006
2016-09-01,esercizi alberghieri,Italia,23040,69092
2016-09-01,esercizi alberghieri,Paesi esteri,5598,15879
2016-09-01,esercizi extra-alberghieri,Italia,1523,3352
2016-09-01,esercizi extra-alberghieri,Paesi esteri,584,2150
2016-10-01,esercizi alberghieri,Italia,22022,41938
2016-10-01,esercizi alberghieri,Paesi esteri,4124,9456
2016-10-01,esercizi extra-alberghieri,Italia,1392,2994
2016-10-01,esercizi extra-alberghieri,Paesi esteri,396,1565
2016-11-01,esercizi alberghieri,Italia,17688,30717
2016-11-01,esercizi alberghieri,Paesi esteri,2081,4613
2016-11-01,esercizi extra-alberghieri,Italia,1098,2638
2016-11-01,esercizi extra-alberghieri,Paesi esteri,100,533
2016-12-01,esercizi alberghieri,Italia,16576,25802
2016-12-01,esercizi alberghieri,Paesi esteri,1393,3264
2016-12-01,esercizi extra-alberghieri,Italia,1347,2800
2016-12-01,esercizi extra-alberghieri,Paesi esteri,126,434
2017-01-01,esercizi alberghieri,Italia,13781,25070
2017-01-01,esercizi alberghieri,Paesi esteri,1703,3469
2017-01-01,esercizi extra-alberghieri,Italia,1028,2688
2017-01-01,esercizi extra-alberghieri,Paesi esteri,92,474
2017-02-01,esercizi alberghieri,Italia,12537,19277
2017-02-01,esercizi alberghieri,Paesi esteri,1467,3157
2017-02-01,esercizi extra-alberghieri,Italia,1000,2458
2017-02-01,esercizi extra-alberghieri,Paesi esteri,134,346
2017-03-01,esercizi alberghieri,Italia,16269,26196
2017-03-01,esercizi alberghieri,Paesi esteri,2223,5062
2017-03-01,esercizi extra-alberghieri,Italia,1243,3136
2017-03-01,esercizi extra-alberghieri,Paesi esteri,212,606
2017-04-01,esercizi alberghieri,Italia,22619,40245
2017-04-01,esercizi alberghieri,Paesi esteri,3146,7510
2017-04-01,esercizi extra-alberghieri,Italia,1781,3652
2017-04-01,esercizi extra-alberghieri,Paesi esteri,406,956
2017-05-01,esercizi alberghieri,Italia,24406,44589
2017-05-01,esercizi alberghieri,Paesi esteri,4451,10138
2017-05-01,esercizi extra-alberghieri,Italia,1440,3357
2017-05-01,esercizi extra-alberghieri,Paesi esteri,638,1624
2017-06-01,esercizi alberghieri,Italia,30985,83728
2017-06-01,esercizi alberghieri,Paesi esteri,5942,19765
2017-06-01,esercizi extra-alberghieri,Italia,2060,4146
2017-06-01,esercizi extra-alberghieri,Paesi esteri,748,2704
2017-07-01,esercizi alberghieri,Italia,35499,148013
2017-07-01,esercizi alberghieri,Paesi esteri,8006,30799
2017-07-01,esercizi extra-alberghieri,Italia,2668,6124
2017-07-01,esercizi extra-alberghieri,Paesi esteri,1239,4767
2017-08-01,esercizi alberghieri,Italia,39314,178079
2017-08-01,esercizi alberghieri,Paesi esteri,5652,21502
2017-08-01,esercizi extra-alberghieri,Italia,4856,13515
2017-08-01,esercizi extra-alberghieri,Paesi esteri,965,4522
2017-09-01,esercizi alberghieri,Italia,24834,73456
2017-09-01,esercizi alberghieri,Paesi esteri,6112,19434
