Territorio;Indicatori;Tipologia di esercizio;Paese di residenza dei clienti;TIME;Value;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/04/2011;16777;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/05/2011;24383;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/06/2011;34081;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/07/2011;56936;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/08/2011;31955;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/09/2011;37521;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/10/2011;17414;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/11/2011;8765;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/12/2011;18753;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/01/2012;24010;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/02/2012;45730;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/03/2012;48654;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/04/2012;19425;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/05/2012;28439;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/06/2012;38322;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/07/2012;52075;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/08/2012;31748;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/09/2012;37988;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/10/2012;17023;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/11/2012;8955;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/12/2012;21524;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/01/2013;23519;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/02/2013;43887;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/03/2013;49234;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/04/2013;21006;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/05/2013;27307;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/06/2013;41760;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/07/2013;53915;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/08/2013;36663;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/09/2013;36732;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/10/2013;19033;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/11/2013;8894;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/12/2013;23341;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/01/2014;25207;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/02/2014;47053;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/03/2014;52331;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/04/2014;16156;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/05/2014;26862;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/06/2014;39310;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/07/2014;55053;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/08/2014;39917;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/09/2014;36443;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/10/2014;17717;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/11/2014;9122;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/12/2014;21263;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/01/2015;27660;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/02/2015;45716;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/03/2015;54907;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/04/2015;19724;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/05/2015;29682;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/06/2015;42071;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/07/2015;62597;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/08/2015;41615;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/09/2015;42131;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/10/2015;21163;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/11/2015;10795;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/12/2015;20398;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/01/2016;31831;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/02/2016;45370;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/03/2016;56187;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/04/2016;17099;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/05/2016;25753;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/06/2016;40472;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/07/2016;72921;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/08/2016;42040;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/09/2016;44350;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/10/2016;18913;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/11/2016;11409;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/12/2016;21990;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/01/2017;26489;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/02/2017;46821;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/03/2017;62308;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/04/2017;21411;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/05/2017;27120;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/06/2017;44623;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/07/2017;80822;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/08/2017;45335;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/09/2017;46631;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/10/2017;19493;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/11/2017;11197;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/12/2017;26133;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/01/2018;30054;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/02/2018;60823;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/03/2018;65009;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/04/2018;19686;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/05/2018;30511;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/06/2018;52244;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/07/2018;78599;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/08/2018;46809;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/09/2018;45838;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/10/2018;18096;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/11/2018;11744;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/12/2018;29286;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/01/2019;33133;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/02/2019;67814;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/03/2019;61511;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/04/2019;23432;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/05/2019;32816;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/06/2019;53477;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/07/2019;78700;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/08/2019;55219;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/09/2019;47555;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/10/2019;24060;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/11/2019;12420;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/12/2019;34209;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/01/2020;36446;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/02/2020;68560;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/03/2020;5073;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/04/2020;32;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/05/2020;132;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/06/2020;2779;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/07/2020;17489;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/08/2020;19085;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/09/2020;17358;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/10/2020;4383;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/11/2020;1104;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/12/2020;1003;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/01/2021;1245;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/02/2021;1449;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/03/2021;1267;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/04/2021;1534;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/05/2021;4278;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/06/2021;18059;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/07/2021;61635;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/08/2021;44577;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/09/2021;38462;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/10/2021;19160;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/11/2021;8393;;;;;
Italia;arrivi ;esercizi alberghieri;Ceca, Repubblica;01/12/2021;27475;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/01/2008;232430;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/02/2008;295358;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/03/2008;538177;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/04/2008;481196;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/05/2008;816677;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/06/2008;610346;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/07/2008;608920;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/08/2008;707151;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/09/2008;838719;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/10/2008;650179;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/11/2008;177268;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/12/2008;181848;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/01/2009;245319;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/02/2009;279477;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/03/2009;384321;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/04/2009;606934;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/05/2009;743935;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/06/2009;712123;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/07/2009;652543;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/08/2009;771026;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/09/2009;874281;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/10/2009;678712;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/11/2009;163634;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/12/2009;176911;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/01/2010;244623;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/02/2010;271179;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/03/2010;435553;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/04/2010;556916;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/05/2010;827284;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/06/2010;685420;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/07/2010;675447;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/08/2010;798428;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/09/2010;918623;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/10/2010;689165;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/11/2010;176156;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/12/2010;177210;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/01/2011;254306;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/02/2011;251346;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/03/2011;411534;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/04/2011;659767;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/05/2011;702604;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/06/2011;900338;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/07/2011;729934;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/08/2011;829923;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/09/2011;997669;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/10/2011;723746;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/11/2011;172690;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/12/2011;175265;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/01/2012;246408;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/02/2012;303136;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/03/2012;439431;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/04/2012;648153;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/05/2012;819416;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/06/2012;799583;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/07/2012;768525;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/08/2012;860886;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/09/2012;1059096;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/10/2012;686564;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/11/2012;173006;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/12/2012;186554;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/01/2013;226099;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/02/2013;300132;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/03/2013;525002;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/04/2013;501012;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/05/2013;932550;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/06/2013;756687;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/07/2013;770049;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/08/2013;956023;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/09/2013;1038777;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/10/2013;726683;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/11/2013;161698;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/12/2013;199325;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/01/2014;233282;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/02/2014;277577;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/03/2014;449019;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/04/2014;641234;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/05/2014;755507;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/06/2014;917416;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/07/2014;698773;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/08/2014;1031479;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/09/2014;1036929;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/10/2014;733883;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/11/2014;156522;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/12/2014;200468;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/01/2015;244703;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/02/2015;297311;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/03/2015;445350;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/04/2015;594083;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/05/2015;905911;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/06/2015;811049;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/07/2015;745201;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/08/2015;1041736;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/09/2015;1053226;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/10/2015;696938;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/11/2015;192296;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/12/2015;196140;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/01/2016;261533;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/02/2016;300666;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/03/2016;569457;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/04/2016;495645;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/05/2016;990272;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/06/2016;790253;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/07/2016;892917;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/08/2016;1040907;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/09/2016;1121966;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/10/2016;788680;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/11/2016;183946;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/12/2016;204202;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/01/2017;244753;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/02/2017;305762;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/03/2017;419749;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/04/2017;743456;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/05/2017;768026;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/06/2017;1044875;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/07/2017;902537;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/08/2017;976132;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/09/2017;1147480;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/10/2017;784226;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/11/2017;180696;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/12/2017;203737;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/01/2018;244606;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/02/2018;324861;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/03/2018;568099;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/04/2018;564112;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/05/2018;994777;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/06/2018;850599;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/07/2018;916863;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/08/2018;934093;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/09/2018;1121564;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/10/2018;729337;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/11/2018;178088;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/12/2018;227776;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/01/2019;236508;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/02/2019;279001;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/03/2019;463256;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/04/2019;667342;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/05/2019;765933;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/06/2019;1048869;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/07/2019;878474;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/08/2019;959708;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/09/2019;1100667;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/10/2019;791762;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/11/2019;169558;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/12/2019;244196;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/01/2020;246537;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/02/2020;341156;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/03/2020;40676;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/04/2020;372;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/05/2020;1698;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/06/2020;147335;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/07/2020;493327;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/08/2020;710734;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/09/2020;720789;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/10/2020;302812;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/11/2020;9473;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/12/2020;6792;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/01/2021;8062;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/02/2021;11236;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/03/2021;11622;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/04/2021;13446;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/05/2021;199099;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/06/2021;506624;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/07/2021;868499;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/08/2021;1138534;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/09/2021;1089853;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/10/2021;674655;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/11/2021;149221;;;;;
Italia;arrivi ;esercizi alberghieri;Germania;01/12/2021;177553;;;;;
Italia;arrivi ;esercizi alberghieri;Danimarca;01/01/2008;12110;;;;;
Italia;arrivi ;esercizi alberghieri;Danimarca;01/02/2008;22402;;;;;
Italia;arrivi ;esercizi alberghieri;Danimarca;01/03/2008;24771;;;;;
Italia;arrivi ;esercizi alberghieri;Danimarca;01/04/2008;26052;;;;;
Italia;arrivi ;esercizi alberghieri;Danimarca;01/05/2008;29987;;;;;
Italia;arrivi ;esercizi alberghieri;Danimarca;01/06/2008;30742;;;;;
Italia;arrivi ;esercizi alberghieri;Danimarca;01/07/2008;82222;;;;;
Italia;arrivi ;esercizi alberghieri;Danimarca;01/08/2008;31024;;;;;
Italia;arrivi ;esercizi alberghieri;Danimarca;01/09/2008;39051;;;;;
Italia;arrivi ;esercizi alberghieri;Danimarca;01/10/2008;32085;;;;;
Italia;arrivi ;esercizi alberghieri;Danimarca;01/11/2008;11603;;;;;
Italia;arrivi ;esercizi alberghieri;Danimarca;01/12/2008;8241;;;;;
Italia;arrivi ;esercizi alberghieri;Danimarca;01/01/2009;11853;;;;;
Italia;arrivi ;esercizi alberghieri;Danimarca;01/02/2009;20774;;;;;
